anime_id,watching,completed,on-hold,dropped,plan to watch,total
48071,0,5,0,8,13,26
3032,230,15904,198,168,3558,20058
33894,10,25,1,34,38,108
3947,53,220,36,102,552,963
44097,148,401,48,63,856,1516
31072,70,808,37,80,1083,2078
1095,944,21470,378,188,15335,38315
32175,5183,41401,2758,4709,21007,75058
2953,91,10887,50,56,1685,12769
40709,3,174,3,7,22,209
30765,7,31,1,45,39,123
3500,18,98,11,63,124,314
30056,1244,26111,918,731,9207,38211
47023,3,10,2,19,22,56
48654,1129,1495,334,284,781,4023
39559,75,13,29,48,413,578
36258,9,509,3,10,51,582
11615,368,9419,216,215,2340,12558
19997,26,106,18,78,174,402
38647,25,132,16,69,476,718
39731,117,297,51,81,765,1311
35623,28,127,6,29,112,302
39517,4,128,0,10,22,164
8953,28,237,18,63,367,713
35507,38021,653181,10613,13062,131291,846168
16794,12,219,5,38,159,433
45627,3,67,0,5,16,91
48873,23,21,9,37,106,196
38742,376,882,105,188,2562,4113
46588,1,42,1,5,21,70
3805,224,2486,140,164,2622,5636
12355,13155,519721,4034,1504,179558,717972
50321,2,5,1,6,15,29
39213,4,151,2,13,20,190
49439,0,53,1,3,17,74
668,924,7034,684,1316,5181,15139
32836,2283,17128,784,714,10637,31546
11281,37,683,25,55,471,1271
20973,7964,65315,4622,6282,48728,132911
48997,47548,8,1082,2187,26833,77658
4114,227,1956,177,203,1877,4440
22817,1168,7569,861,1337,5699,16634
22329,15,139,8,50,162,374
48466,4404,5663,639,2673,8245,21624
5192,16,154,15,42,189,416
34530,612,4872,356,355,1721,7916
44221,632,2409,141,130,2283,5595
9170,122,3565,129,140,2135,6091
41590,922,16006,353,276,10382,27939
10180,193,2512,98,125,2453,5381
26091,9,32,3,40,57,141
37653,24,54,14,92,98,282
35308,11,64,8,56,76,215
870,349,13986,206,227,4064,18832
3361,60,333,36,122,356,907
37245,3034,13062,982,2551,6031,25660
18317,7,60,1,39,62,169
43469,0,7,1,5,11,24
49996,3,51,0,2,9,65
7643,303,698,172,289,876,2338
42994,0,0,1,0,7398,7399
3159,202,433,232,219,1553,2639
39448,19,232,22,40,188,501
42959,893,5547,239,318,4592,11589
32147,12,116,9,66,105,308
51004,1,45,0,1,7,54
2245,205,1403,174,234,2607,4623
38083,1753,5012,648,2128,5807,15348
19569,612,3132,344,228,1642,5958
1999,83,1452,72,68,1133,2808
34634,9,277,4,16,71,377
16486,17,159,13,89,218,496
30958,8,38,3,45,50,144
7590,7119,74071,4317,6110,37730,129347
36389,8,103,2,29,27,169
2542,346,5171,358,360,2644,8879
28071,74,206,18,91,375,764
49014,9,277,4,8,182,480
23137,203,1965,152,174,2562,5056
43387,4,33,4,11,53,105
34165,125,2791,91,110,1354,4471
36297,89,868,30,47,634,1668
51122,0,0,0,0,2911,2911
6533,40,2294,15,40,488,2877
1393,65,1430,40,74,728,2337
40966,147,1221,29,73,295,1765
22069,1368,11335,713,549,5124,19089
8841,21996,421673,13876,18737,101450,577732
11299,64,940,32,65,588,1689
479,6057,55354,5217,5315,36346,108289
34314,69,884,38,99,364,1454
31262,12,465,10,26,144,657
33543,16,337,13,65,150,581
19839,19,76,10,50,132,287
1881,325,3016,290,365,3159,7155
10330,916,33950,512,1500,3664,40542
39718,5,124,2,13,35,179
40894,385,1277,220,202,3339,5423
32758,7,200,2,21,36,266
20843,278,5892,187,137,3089,9583
36857,19,95,14,52,346,526
34194,9,61,6,49,86,211
42963,5,1,3,0,178940,178949
9773,44,792,39,57,420,1352
4096,13,176,6,35,96,326
6041,627,3775,378,312,2663,7755
12971,21,220,9,40,231,521
656,404,30928,422,284,6726,38764
38911,7,83,3,31,37,161
23867,8,65,6,59,60,198
37046,292,2734,171,133,3141,6471
36856,30,89,14,56,177,366
3960,29,617,17,41,727,1431
25071,15,106,4,52,138,315
36849,969,2780,401,259,1576,5985
2231,257,925,201,229,1879,3491
31299,22,162,9,42,128,363
12121,87,3190,40,108,788,4213
40674,4,13,3,30,42,92
13267,1864,14805,1239,324,6480,24712
32583,8,158,0,28,36,230
42105,2,109,3,7,17,138
10721,17097,113635,13988,11842,117044,273606
19297,77,2462,49,75,714,3377
39026,35462,167719,15895,19315,81802,320193
34595,23,621,10,32,258,944
46000,70,433,43,88,844,1478
31890,854,4122,567,1824,4291,11658
1341,281,6485,121,159,3798,10844
3939,1670,5853,696,539,3762,12520
43546,0,8,1,6,11,26
36093,6,176,0,13,37,232
6685,572,2425,320,260,1689,5266
645,368,16964,198,181,4331,22042
47764,0,4,0,8,12,24
37719,2296,59812,674,673,13290,76745
33904,347,1,170,126,444,1088
9159,721,6973,399,276,3876,12245
49049,6,401,5,9,50,471
6999,84,4205,82,104,1465,5940
9523,77,1970,48,70,1063,3228
34510,22,265,7,61,133,488
5002,48,327,25,65,704,1169
39194,1036,3977,427,1483,3380,10303
33048,123,387,75,109,2290,2984
10870,214,5569,226,241,5338,11588
37448,226,856,78,491,2042,3693
499,513,10650,211,165,7023,18562
18795,22,455,12,51,156,696
39342,2,17,2,24,35,80
17753,22,158,9,43,199,431
36204,69,121,33,71,1428,1722
34370,8,47,9,50,64,178
35616,10,77,2,29,54,172
582,789,3385,720,672,5942,11508
10709,23,82,16,68,195,384
251,10213,40898,9793,9520,31729,102153
46940,1,3,0,11,19,34
25661,20,203,7,51,137,418
35589,9418,22094,3819,8986,27387,71704
39365,1897,2,661,235,1174,3969
3302,565,3979,359,270,2091,7264
3695,38,330,23,46,436,873
39736,325,215,123,155,1751,2569
937,504,17786,281,272,8214,27057
43642,0,6,0,7,12,25
35255,623,2670,303,309,3723,7628
2338,158,764,98,150,792,1962
35311,52,0,25,52,104,233
40064,1151,36018,361,464,7974,45968
24833,101426,1211805,63679,54246,239102,1670258
29928,6,146,1,45,62,260
29233,17,279,9,71,146,522
36538,1708,26254,620,296,29237,58115
2441,290,2837,168,175,1303,4773
14653,1899,33118,1494,2166,12548,51225
37807,659,6226,338,109,27566,34898
31373,23,392,20,72,597,1104
34501,4284,43946,1502,3308,18247,71287
28149,4383,11636,4066,1868,14401,36354
38226,1106,7618,502,2278,3808,15312
37992,2364,20181,790,4169,10029,37533
4081,28866,201332,19604,10834,211440,472076
7059,1724,141663,907,865,22685,167844
9371,27,65,17,76,228,413
35011,90,103,66,108,324,691
1850,31,325,24,40,378,798
44273,455,0,66,90,751,1362
43314,1,15,0,4,12,32
1622,125,4600,78,130,2362,7295
29629,14,772,7,36,136,965
39734,93,778,32,38,452,1393
34751,697,9527,313,272,8137,18946
357,4318,132536,3031,6003,34684,180572
43432,6,11,6,14,56,93
4774,123,707,63,109,682,1684
9991,20,343,15,61,288,727
39083,5,56,12,74,59,206
20153,11,495,4,29,133,672
39094,515,3786,269,170,4879,9619
33536,14,280,0,28,115,437
42091,1603,31417,696,936,34636,69288
3429,138,5093,103,74,2472,7880
35247,13483,202029,4558,2108,115778,337956
28553,7,32,2,47,38,126
17251,833,4397,406,378,2124,8138
42291,246,219,46,106,404,1021
39452,25,2173,4,19,80,2301
30929,8,63,4,67,51,193
2217,114,6510,93,79,1361,8157
44848,19,83,9,62,169,342
34926,16,39,5,33,82,175
4485,107,811,61,75,1394,2448
42745,1,0,3,1,26361,26366
30969,7,56,1,55,39,158
28069,1231,77428,671,354,17924,97608
30232,27,121,11,86,228,473
24041,12,49,6,70,72,209
8302,935,23622,515,518,5806,31396
754,246,852,322,275,2222,3917
48784,0,11,2,18,32,63
21877,11257,134885,5354,8671,57529,217696
50435,341,2,106,45,469,963
19233,17,846,12,43,213,1131
5372,82,867,59,77,956,2041
26441,8778,73696,6435,8764,42583,140256
10481,34,262,20,51,422,789
11465,453,2970,263,243,1464,5393
2462,105,2466,64,102,1089,3826
16662,4139,194459,1839,816,64476,265729
38040,12559,483369,3150,2250,108752,610080
2266,185,1554,136,153,875,2903
4811,437,14825,262,149,4511,20184
36274,5,39,3,38,42,127
36070,8,157,1,12,37,215
2373,140,796,68,107,570,1681
50597,12,185,2,10,99,308
21547,17,73,6,51,122,269
3280,29,409,22,74,349,883
3530,70,444,38,72,286,910
5651,1346,3422,442,392,2230,7832
34173,78,1669,26,60,717,2550
1848,187,723,153,205,1552,2820
1732,308,12080,238,166,4187,16979
33191,9590,79221,3895,1051,21332,115089
33105,50,552,26,67,476,1171
48942,244,184,32,59,194,713
9608,315,10420,121,100,4529,15485
39450,6,60,5,48,57,176
31476,31,544,14,68,276,933
24371,107,2304,71,112,1581,4175
15379,14201,203508,8071,10891,68562,305233
1748,91,1257,101,104,930,2483
12487,3517,47531,2391,1984,21636,77059
3594,5504,34834,4237,5375,24315,74265
827,371,3267,234,221,1301,5394
33475,17855,231619,5822,12261,57392,324949
34706,8,27,3,38,51,127
2737,48,452,26,50,479,1055
2957,190,1515,121,138,815,2779
14049,294,6909,160,170,3046,10579
48061,0,5,0,10,13,28
31170,13,211,0,42,62,328
48083,0,5,0,11,13,29
34782,44,143,17,67,340,611
4050,157,1495,149,202,1071,3074
8553,47,408,31,118,353,957
30106,8,138,5,38,58,247
886,1256,36039,967,1384,8189,47835
5743,607,2755,349,255,2045,6011
762,1142,99627,593,421,12835,114618
2253,985,7010,934,964,5317,15210
1834,141,1685,97,125,739,2787
35238,630,2373,287,230,1185,4705
41339,48,558,26,24,593,1249
41674,216,2408,127,53,5940,8744
10780,39,694,23,55,383,1194
8345,18,99,9,79,134,339
4197,666,9948,618,799,3918,15949
1340,76,1985,36,72,1137,3306
16253,16,70,3,60,95,244
40283,5,166,5,12,37,225
2172,71,1943,44,104,681,2843
24865,7,60,7,53,89,216
39547,47342,357245,12550,7415,150127,574679
9561,56,1005,29,82,427,1599
38136,6,83,1,52,37,179
37678,75,0,32,65,58,230
40143,43,1274,24,53,427,1821
38157,1412,4584,649,2085,7089,15819
1150,194,2313,111,122,2082,4822
18197,67,240,26,77,289,699
7626,21,274,17,66,239,617
5129,46,492,35,100,286,959
3869,34,155,34,89,216,528
23849,129,4193,139,184,2433,7078
654,62,2183,80,61,1079,3465
25439,64,2355,57,63,1002,3541
11731,13,66,7,48,92,226
45921,1,3,0,11,21,36
28685,18,213,2,37,154,424
6864,2176,40961,1070,484,18322,63013
35708,13,143,2,37,78,273
316,322,2791,193,206,1622,5134
35590,48,0,26,72,67,213
6181,37,650,30,48,420,1185
43573,0,7,0,7,10,24
22495,12,169,5,43,104,333
33059,8,91,2,29,35,165
2621,135,2497,69,130,2481,5312
46307,1,5,0,9,18,33
38312,9,42,7,34,81,173
16620,12,111,5,42,97,267
3130,44,562,49,129,215,999
262,223,6017,157,137,2356,8890
5155,679,3632,643,837,7576,13367
4371,53,628,26,60,511,1278
10250,44,748,35,177,140,1144
31633,706,4679,369,3019,4015,12788
30751,72,960,28,101,469,1630
17819,143,11085,89,124,1884,13325
580,130,3979,142,290,1382,5923
23427,354,20549,158,88,3031,24180
50983,1,9,1,6,16,33
25183,36596,304918,20011,23623,119970,505118
2527,104,1430,65,79,1075,2753
38669,540,1704,186,346,3740,6516
29710,6,144,6,33,79,268
32013,8758,91128,3732,5195,53372,162185
35999,77,281,66,790,3758,4972
12551,43,264,38,76,241,662
41335,6,124,6,15,124,275
2821,162,1429,99,142,695,2527
846,4255,110397,4084,2988,25310,147034
3842,49,1008,37,66,899,2059
50175,5,1,3,1,32043,32053
11897,17,2496,8,58,189,2768
16233,16,1816,10,43,282,2167
913,397,1615,335,472,2569,5388
219,287,10393,191,122,3504,14497
2991,150,1800,97,125,778,2950
38128,5,90,2,57,36,190
10216,3080,39580,1744,2436,23742,70582
39638,4169,12,846,169,5579,10775
1977,67,1477,46,39,1363,2992
17090,12,149,11,98,100,370
39211,10,519,5,14,112,660
1417,127,4534,102,95,2423,7281
48653,306,8708,42,56,883,9995
29669,8,146,4,48,63,269
34613,83,498,53,124,953,1711
651,548,19315,285,326,3284,23758
41307,106,461,44,55,2008,2674
37463,6,59,0,23,26,114
39351,10,53,11,39,168,281
8440,969,41887,643,679,13350,57528
10808,2206,15393,1725,3004,6671,28999
31758,8552,281761,2446,1168,95616,389543
8782,14,543,7,34,161,759
30895,5936,33655,3948,12400,28423,84362
29457,7,172,2,29,42,252
23623,9823,109425,5217,2568,50572,177605
1772,77,903,44,101,779,1904
50419,34,0,25,15,179,253
7864,71,285,36,80,277,749
5321,281,1773,169,144,1021,3388
26123,22574,16270,7699,1651,22935,71129
730,177,4933,98,241,1684,7133
3562,88,847,44,92,448,1519
3009,378,4586,327,526,3194,9011
1742,148,932,103,142,1501,2826
23651,12,109,17,78,74,290
21967,12,104,7,67,86,276
2652,34,2170,29,85,416,2734
19923,24,175,21,59,337,616
50499,1,36,0,1,4,42
143,2566,35534,2123,3213,21434,64870
33915,15,189,9,55,128,396
4014,50,556,28,49,557,1240
49830,7,354,3,5,30,399
10302,127,8345,131,153,2094,10850
48932,0,51,0,4,11,66
34852,33,136,14,68,230,481
34723,339,11903,147,182,2684,15255
41230,3,76,0,3,12,94
38320,3,74,4,14,21,116
2442,192,1489,109,131,901,2822
21843,20747,211265,11429,11608,115166,370215
23475,175,1304,121,116,651,2367
22839,1507,47015,396,219,18737,67874
33909,11,487,7,18,92,615
4467,26,1638,10,35,391,2100
12715,107,1070,53,58,1111,2399
2020,365,22902,318,249,5124,28958
29922,6,125,2,34,63,230
40749,338,1280,137,131,2050,3936
5606,102,418,68,90,480,1158
10014,329,1392,382,464,2759,5326
3656,3605,24833,3262,4809,19648,56157
13259,67,3953,36,62,694,4812
36083,210,2008,111,117,2599,5045
8724,8,190,5,32,77,312
4511,29,339,38,96,303,805
1693,425,3153,416,717,3476,8187
37089,662,5860,332,332,1560,8746
1695,1283,9662,1275,1030,11899,25149
16049,15850,235096,8633,5397,79410,344386
1497,69,2214,53,88,1456,3880
32397,105,596,56,66,1049,1872
40197,394,2867,150,739,888,5038
29946,9,446,6,21,57,539
38926,22,0,15,44,50,131
21121,19,100,9,42,204,374
28829,6,235,5,49,71,366
23799,10,77,6,67,74,234
43609,2711,102287,723,421,52664,158806
23945,4395,37606,2633,4534,19489,68657
5211,377,2118,223,174,1377,4269
37017,7,84,5,34,45,175
8228,70,1025,39,43,787,1964
8226,28,324,12,73,271,708
34692,9,63,2,29,72,175
48554,26,1673,13,22,151,1885
10855,16,85,9,58,94,262
1233,281,3499,220,280,2718,6998
40785,2,100,3,6,22,133
2723,148,1035,136,227,1224,2770
43369,0,8,2,9,11,30
7939,29,239,44,65,318,695
37306,558,7955,316,146,9831,18806
3165,200,15023,195,139,3432,18989
23325,3906,19228,2758,6442,9798,42132
99,1250,32436,1271,1690,11710,48357
27891,1711,90066,718,951,14057,107503
8179,20,111,17,100,152,400
2823,69,1693,83,338,285,2468
6761,11,127,5,47,93,283
34661,142,1199,66,103,1290,2800
2662,49,3114,44,104,566,3877
4756,71,1468,50,46,1249,2884
44068,388,1004,68,76,1040,2576
2181,86,1383,53,71,961,2554
48492,18240,8443,3696,13420,29542,73341
8196,18,200,13,80,245,556
49960,0,5,0,9,16,30
4991,30,544,14,68,368,1024
5238,43,501,64,77,1282,1967
17115,592,31503,566,639,5806,39106
7446,13,523,7,29,94,666
38037,1620,2871,594,464,2350,7899
37516,236,3677,137,103,5533,9686
38075,8,82,6,47,48,191
9014,1588,25764,779,750,9973,38854
37710,111,870,45,105,1312,2443
37893,780,11254,293,398,5605,18330
43283,0,7,1,6,11,25
16033,517,8174,363,363,7884,17301
3418,166,581,117,157,1190,2211
16528,2645,83957,1146,641,41372,129761
30385,8722,58925,4156,12508,37505,121816
30167,6,213,1,36,34,290
47791,0,6,1,14,19,40
9515,3042,246200,979,917,25789,276927
23269,3211,44187,2130,1541,21694,72763
34152,1655,67513,663,354,19258,89443
1193,252,2036,235,325,2106,4954
23237,1317,45166,954,511,13782,61730
65,2201,76957,2188,1757,15575,98678
50953,0,0,0,0,3453,3453
17273,441,11496,267,261,4762,17227
1257,1086,42395,579,534,6336,50930
35273,6,21,0,39,32,98
31297,2071,153323,1025,758,27357,184534
33232,74,541,25,64,729,1433
437,10249,352100,3299,1326,171058,538032
2907,328,4458,473,627,1459,7345
39395,3,200,5,12,24,244
473,276,3521,287,347,2400,6831
6535,27,3021,19,83,599,3749
40834,183727,59,5210,2419,98332,289747
2694,145,535,101,128,1866,2775
29209,9,40,3,44,48,144
28309,895,9394,441,324,2790,13844
45572,13292,32217,2612,6048,51595,105764
30161,9,97,5,41,47,199
37954,46,1910,13,51,424,2444
9362,695,15870,430,315,5279,22589
32853,8,623,3,39,98,771
31583,10,213,9,29,103,364
36349,5,96,1,19,26,147
524,297,24095,224,146,3767,28529
12481,62,1031,38,64,422,1617
38728,3,244,1,14,49,311
26261,8,36,4,50,77,175
48773,8,192,5,7,29,241
37801,7,75,3,23,46,154
47799,1,11,0,9,14,35
50151,2,32,0,1,7,42
31746,15,80,7,69,92,263
15875,28,179,15,102,271,595
49363,0,0,0,0,24432,24432
20453,10,51,6,50,72,189
39063,16203,42840,7554,34379,51073,152049
29617,17,1097,9,50,145,1318
10456,10207,78100,6495,11100,61069,166971
27467,13,127,4,65,58,267
30268,9,48,1,35,47,140
13495,23,1149,10,32,233,1447
1599,205,2778,180,226,1875,5264
20543,1054,28817,458,495,13962,44786
45758,1,4,0,10,19,34
458,279,4399,179,203,2811,7871
22959,15,69,7,52,112,255
16816,9,77,3,49,83,221
41663,2,56,2,16,20,96
37775,12,198,1,23,72,306
30403,9,197,1,23,52,282
8153,25,282,27,66,361,761
19481,14,432,4,23,93,566
24317,670,2437,330,246,1432,5115
41159,2,29,7,22,33,93
8416,22,210,12,67,180,491
4360,945,6347,463,370,2732,10857
32259,25,201,11,40,213,490
50062,4,98,0,3,22,127
37597,9849,80916,3328,6063,26200,126356
41833,10226,19082,1703,5180,22355,58546
8667,10,333,5,30,115,493
6075,42,398,36,110,495,1081
43983,2,36,1,18,23,80
8968,24,619,6,38,164,851
50407,0,0,0,0,3955,3955
35921,10,125,8,48,118,309
39469,7220,39797,2047,2293,31043,82400
48090,1,5,0,11,18,35
10391,133,5490,106,121,3188,9038
32646,20,68,10,48,79,225
41412,11,32,3,30,46,122
29744,7,158,2,27,26,220
41759,2,76,3,8,15,104
2418,7075,182346,2214,716,104295,296646
28479,530,28089,214,217,4077,33127
7211,24,63,6,82,150,325
35703,7,29,2,44,34,116
17419,250,4979,199,196,3219,8843
36091,5,171,1,14,27,218
3619,74,561,63,133,856,1687
28981,953,14064,591,2460,7201,25269
18341,12,71,2,60,77,222
110,1079,9164,924,908,5554,17629
29101,1991,58762,966,707,10255,72681
35403,13,255,4,33,54,359
35407,10,320,6,33,53,422
29715,93,178,63,211,2012,2557
130,1424,17071,1296,1298,10490,31579
40280,360,4109,201,104,4376,9150
9630,117,2262,103,113,1586,4181
27399,19,88,6,63,156,332
715,175,2670,109,118,1829,4901
31838,650,2585,168,294,2761,6458
33363,146,2444,65,84,1601,4340
5112,4711,73964,3886,9080,25083,116724
31166,22,112,9,36,197,376
29301,310,6763,148,90,6775,14086
31798,39475,392110,19319,26189,170955,648048
30312,9,55,5,47,54,170
1721,789,9118,760,1076,7297,19040
6833,17,906,5,54,144,1126
44042,19627,0,2044,1801,19421,42893
15841,1191,10101,567,438,3876,16173
33391,64,849,34,43,1355,2345
4439,92,607,61,147,773,1680
40983,72,171,28,161,318,750
33342,8,86,6,53,60,213
9959,48,285,26,55,1009,1423
19123,1293,42082,386,422,7727,51910
8533,54,692,35,43,1136,1960
38835,1082,7093,317,911,4737,14140
38705,17,69,13,62,249,410
22511,19,195,26,107,134,481
38749,2123,1915,296,1068,13966,19368
29087,478,459,258,290,1765,3250
17601,15,150,10,80,81,336
48000,49,40,18,31,211,349
32930,3669,55312,1462,728,13492,74663
1928,95,1890,59,71,1111,3226
3534,143,921,67,110,684,1925
12965,53,427,32,82,715,1309
50048,13,385,7,21,154,580
35848,5553,135098,1550,1013,86797,230011
2126,254,7099,195,183,4161,11892
1473,613,10099,375,313,7117,18517
51098,0,0,0,0,377,377
15717,88,1674,52,57,1218,3089
31157,1987,5307,1569,5478,10017,24358
36311,5,15,2,36,25,83
2556,180,2191,209,370,1092,4042
31827,366,1630,208,234,2730,5168
5957,738,20909,647,952,5349,28595
37639,7,131,1,16,40,195
2141,135,2267,78,83,3441,6004
49351,0,42,0,6,18,66
37224,708,1408,268,170,1313,3867
40299,7,47,6,25,56,141
4098,40,271,23,52,614,1000
40930,3645,17130,889,1112,15674,38450
34948,65,836,37,59,720,1717
28615,13,146,6,74,162,401
1591,548,5923,629,795,5127,13022
33669,31,668,20,75,260,1054
33302,249,5527,142,135,4756,10809
135,6229,68113,6939,7227,34814,123322
33842,10,45,5,45,52,157
36351,6,91,1,21,22,141
30202,4,178,4,41,52,279
28361,134,92,10,40,106,382
2541,140,1111,100,121,738,2210
39078,508,1734,130,241,1740,4353
30455,0,0,0,0,34976,34976
42935,15,476,3,15,98,607
10524,61,505,32,126,514,1238
38817,478,0,114,54,247,893
2676,57,4648,41,103,494,5343
18643,25,257,13,34,218,547
25833,87,384,44,79,1790,2384
2619,393,4880,390,629,1923,8215
8409,66,283,52,77,479,957
18001,6039,113540,4017,5427,22843,151866
3827,74,411,56,117,677,1335
38490,183,442,57,86,552,1320
50864,0,0,0,0,1184,1184
38986,7,607,7,27,105,753
49716,0,0,0,0,663,663
40102,876,21979,272,351,13029,36507
39617,114903,330596,22395,102393,200503,770790
22065,14,110,10,65,96,295
30851,37,255,20,109,242,663
36747,9,628,6,44,98,785
1241,298,17195,199,173,4052,21917
39987,181,1723,100,98,2863,4965
346,583,7045,482,679,5731,14520
34966,3567,21667,1460,2139,23598,52431
10321,7708,125635,4845,9589,36355,184132
25567,409,22697,247,415,5788,29556
