anime_id,score,rating_count,ranked,popularity,members,favorites
48129,N/A,,,18554,62,0
36858,6.17,498,,7355,4727,4
35213,N/A,,,14444,340,0
38319,N/A,,,17753,123,0
18713,7.12,14265,,3426,29326,16
1677,6.32,821,,9379,2199,2
5640,5.54,287,,10996,1153,1
24967,6.58,4089,,5497,9664,28
7522,6.34,432,,10489,1413,6
2278,5.58,805,,9826,1855,1
2842,6.49,7042,,4784,13729,4
26219,N/A,,,17433,141,0
20963,N/A,,,15080,286,0
33912,5.15,452,,11099,1107,1
30055,N/A,,,17645,130,0
30782,5.11,34282,,1980,77830,116
48082,N/A,,,19227,26,0
4590,6.72,3373,,5927,8097,46
23775,7.69,41312,,1677,100896,157
2618,7.93,5613,,4434,16842,222
48327,N/A,,,18604,47,0
48008,N/A,,,18991,36,0
7398,6.09,115,,12840,580,2
13439,5.17,531,,9900,1807,1
30010,4.91,343,,10656,1316,0
37135,N/A,,,17452,144,0
1165,6.55,1984,,7026,5225,3
7144,7.00,1277,,7931,3841,5
8542,6.55,363,,9443,2148,2
6855,6.62,345,,11584,916,3
29459,5.04,130,,15553,256,0
50160,N/A,,,5171,11234,97
10810,6.54,3714,,6248,7073,4
5397,7.09,2619,,7649,4226,6
37273,5.17,135,,15630,255,0
1347,7.30,12747,,2817,42091,430
50324,N/A,,,19371,477,0
9465,7.84,33619,,2441,55503,28
540,7.65,14222,,3640,25934,81
42468,N/A,,,17792,135,0
29792,5.48,109,,15141,282,0
49922,N/A,,,14244,430,1
27379,N/A,,,15426,263,0
6919,6.33,11297,,3721,24793,25
2002,7.53,42296,,1646,103030,613
41656,N/A,,,17865,118,0
21797,7.18,39378,,1954,79615,64
50267,5.94,653,,7043,5190,25
32681,7.56,66321,,1326,135520,1035
8547,6.06,383,,10806,1243,0
31832,4.49,406,,12347,692,1
33970,7.95,16709,,2966,38464,116
1525,6.85,12047,,3922,22227,8
5278,N/A,,,12015,781,1
38685,N/A,,,14885,305,0
36248,N/A,,,15504,259,0
29017,6.56,1948,,7526,4452,5
489,7.37,15789,,2429,55756,233
16786,4.69,194,,13378,470,2
1546,6.97,31889,,1866,85686,261
42209,6.58,145,,13078,565,2
7861,7.08,1183,,8208,3447,34
36592,N/A,,,15585,258,2
40749,5.94,744,,7935,3935,5
37136,N/A,,,17938,111,0
22791,N/A,,,16367,202,0
5152,6.86,27462,,2670,46789,33
38731,8.25,32746,,2076,72160,765
38814,5.30,28664,,2114,70299,92
36301,N/A,,,17015,166,0
28595,5.29,870,,9698,1946,3
33279,N/A,,,14992,295,0
28235,5.96,1240,,8446,3134,6
1195,7.26,414873,,182,734627,7487
23815,N/A,,,14167,366,0
3498,5.90,371,,11130,1093,1
48339,N/A,,,18541,57,0
5909,7.33,75605,,1018,180732,685
8243,N/A,,,14870,304,0
7254,6.56,682,,8862,2690,2
34839,6.66,16094,,2535,51045,202
33525,N/A,,,15964,228,0
50512,N/A,,,18439,61,1
11359,7.52,23687,,2806,42257,43
36632,4.88,43554,,1519,113456,206
21851,7.06,1426,,7559,4391,13
34960,N/A,,,13444,460,0
25547,N/A,,,16099,218,0
16049,8.03,179356,,518,344132,3563
9874,7.16,9704,,3136,34834,176
37144,N/A,,,16168,216,0
31942,N/A,,,15939,229,0
7870,7.29,21155,,2678,46497,34
30379,6.72,9027,,3935,22017,14
39090,N/A,,,18114,94,0
2705,6.78,5100,,5494,9673,34
665,7.19,29986,,2120,70079,300
3090,7.58,12379,,3674,25488,21
8068,7.11,6955,,4027,20830,45
3228,7.91,54074,,1440,122015,483
3447,6.91,4437,,5077,11904,11
40695,N/A,,,17588,142,0
1207,6.85,1702,,7163,5005,21
44096,N/A,,,15192,305,0
8372,5.36,165,,12454,666,1
2531,6.62,2500,,6688,5966,21
31804,6.31,27129,,2115,70032,76
14949,6.11,856,,9886,1823,1
6288,7.30,34997,,2422,56359,205
6848,5.04,369,,12313,698,0
17339,5.84,149,,13021,542,0
37464,N/A,,,16699,188,0
42748,N/A,,,18187,102,0
49363,N/A,,,3852,24412,239
48017,N/A,,,18809,34,0
35178,6.02,2609,,6582,6205,12
23029,5.76,231,,13584,439,0
31926,5.50,112,,13719,418,0
39017,6.92,150853,,505,351676,978
20857,5.52,1137,,9748,1912,1
37421,N/A,,,16163,216,0
6984,7.73,8098,,4519,15912,9
24997,7.93,65941,,1470,117453,1150
1169,6.61,1945,,6825,5669,11
30228,N/A,,,16316,206,0
3668,6.62,2089,,5813,8479,4
30463,5.53,315,,9812,1863,6
5753,7.29,2425,,6911,5473,7
16131,5.99,109,,12581,640,0
23293,7.82,11378,,3736,24612,75
33486,8.18,1451975,,14,2135091,17077
1794,6.36,1821,,7628,4276,2
33736,N/A,,,10333,1529,1
34348,N/A,,,9906,1805,3
6149,7.26,1284,,7915,3859,35
3080,6.03,5159,,5392,10124,4
3460,7.00,530,,10314,1538,9
36101,5.44,149,,14983,295,0
49276,N/A,,,16291,207,0
23781,5.78,2679,,6014,7804,1
187,7.88,88697,,1283,142251,532
40002,5.39,158,,14428,361,0
20667,5.71,547,,9674,1963,0
10180,6.31,1416,,6959,5377,6
3280,6.23,253,,11687,882,0
36742,6.48,388,,10713,1295,2
4081,8.32,160001,,362,471784,14111
36081,N/A,,,16848,175,0
5665,5.41,217,,11597,911,1
31157,6.41,4671,,3758,24338,72
7752,6.22,183,,13011,537,0
7020,4.36,425,,11883,819,2
3649,5.40,1096,,8805,2745,13
2198,7.51,12025,,3782,24030,25
3638,7.07,970,,8642,2926,31
35038,N/A,,,16858,175,0
42846,N/A,,,18396,75,0
5234,N/A,,,12576,639,0
15111,N/A,,,15834,235,1
40814,7.78,4398,,3834,24194,50
34179,5.73,224,,12097,753,1
3593,7.20,8607,,4149,19384,14
18469,N/A,,,15735,243,0
59,7.41,226917,,392,440745,3468
18301,N/A,,,17146,158,0
6120,5.71,1031,,8132,3570,9
38957,5.99,670,,10953,1183,4
39831,6.60,348,,12442,687,0
25365,6.25,2819,,6596,6159,0
50854,N/A,,,19291,590,0
3918,7.29,11747,,3711,24976,271
365,6.51,10246,,4167,19210,45
30445,6.25,603,,9331,2236,2
3201,6.21,223,,12087,757,1
35410,5.81,248,,13131,515,0
39436,N/A,,,17848,116,0
1050,7.48,28565,,1906,83009,959
33221,7.93,9874,,4238,18635,146
48350,N/A,,,18419,79,0
28603,6.16,1243,,7330,4749,1
41389,7.92,284567,,325,550175,8246
10463,5.48,592,,10321,1538,1
8842,6.15,193,,12555,642,1
32034,6.95,409,,10001,1739,2
33980,N/A,,,15253,276,0
32950,5.48,1737,,6689,5963,2
31005,N/A,,,17215,154,0
302,8.09,13702,,2818,42112,488
39681,7.65,9361,,3660,25941,350
21561,7.15,91102,,857,219738,334
40783,5.86,10604,,3250,33421,24
34643,N/A,,,17011,166,0
8487,6.51,5184,,4918,12827,17
7667,6.22,409,,10696,1302,0
26055,8.44,624096,,133,888275,17233
16023,5.52,3724,,5473,9766,32
1602,7.05,8319,,4007,21155,70
8100,7.45,26563,,2171,67544,161
33318,N/A,,,16212,212,1
1082,6.77,4133,,4801,13546,23
30537,6.11,485,,8700,2847,3
40000,N/A,,,17224,159,0
30664,4.86,194,,13876,398,0
42989,N/A,,,17492,146,0
15811,7.20,17777,,3186,33826,27
1240,7.55,19825,,3020,37313,49
5492,5.54,244,,12277,709,1
8228,6.77,697,,9672,1962,2
2928,6.69,8713,,4047,20518,30
24809,N/A,,,15973,227,0
10852,N/A,,,13897,397,1
35418,5.90,1620,,6382,6703,5
21711,4.86,137,,15269,275,0
25095,N/A,,,17448,141,0
902,7.10,65949,,1615,105396,39
5935,6.05,170,,11965,795,4
18497,7.48,33671,,1494,114998,416
49814,N/A,,,18519,100,0
40044,7.46,1010,,8900,2811,5
38887,5.98,108,,16096,224,0
33487,6.75,410067,,201,712334,2776
29173,5.21,308,,12610,630,0
38753,7.39,123578,,678,274521,1346
23121,6.48,21722,,2231,64210,62
39135,N/A,,,18123,92,0
34963,7.08,4867,,5193,11124,56
32297,5.27,242,,13394,467,0
1776,5.50,495,,11104,1108,1
20225,6.07,115,,13404,466,1
2710,6.29,174,,12831,578,2
5710,7.29,1739,,7831,3984,8
35671,N/A,,,17072,162,0
12255,6.87,19527,,3242,32878,9
36091,5.34,114,,16126,217,0
1743,5.83,1572,,7724,4133,16
35434,6.28,28232,,1864,85767,111
1473,7.76,7201,,4259,18481,42
10039,N/A,,,14836,308,0
16498,8.52,2307571,,1,3304117,146751
40833,7.25,5450,,5059,12360,36
41619,7.22,115392,,771,254621,1268
49598,N/A,,,17813,117,0
31777,6.00,515,,10168,1632,2
20801,7.21,8758,,4046,20534,133
16818,N/A,,,15636,250,0
25439,5.62,1557,,8146,3537,1
43362,N/A,,,18933,30,0
17585,6.66,2859,,6206,7229,2
38487,5.69,173,,14540,335,0
32830,5.17,271,,9131,2416,2
40136,6.57,5485,,4323,18082,38
28313,6.63,4582,,5219,11011,71
4375,7.24,1086,,9057,2495,23
37026,5.93,274,,10189,1627,2
6868,N/A,,,12546,645,0
35777,7.65,6656,,4944,12692,137
35400,5.07,197,,13590,439,0
50653,N/A,,,3633,26048,86
46604,5.74,4650,,3158,34381,223
36896,7.60,375680,,251,616992,1292
32494,7.17,56912,,1376,129070,436
1611,5.41,1227,,8512,3048,3
9318,4.48,437,,11795,842,1
30378,N/A,,,14013,381,0
3038,6.14,1397,,7565,4394,4
27613,5.89,3069,,5657,9007,3
34511,N/A,,,14436,341,0
39206,N/A,,,16989,167,2
33659,5.46,275,,11042,1134,0
32264,6.23,775,,10180,1631,0
19069,N/A,,,15801,238,1
38703,N/A,,,15317,276,0
9434,5.73,1331,,8015,3726,7
43462,N/A,,,19043,27,0
3999,6.52,1777,,6782,5736,18
42882,6.41,156,,13329,514,0
1899,6.08,779,,8665,2881,1
6270,6.06,172,,10703,1295,3
48069,N/A,,,19115,28,0
29293,4.42,469,,11695,876,3
6657,6.48,1732,,7548,4405,4
22661,6.54,2801,,6010,7821,6
24087,5.77,159,,11894,820,1
18275,N/A,,,16165,216,0
26333,N/A,,,17281,150,0
41824,5.68,832,,9531,2177,4
31361,N/A,,,14455,338,0
1071,6.04,1066,,8709,2836,1
2041,6.66,3891,,5558,9417,41
30473,5.30,316,,10178,1627,1
37684,6.36,904,,9576,2039,1
1040,6.99,823,,7829,3991,13
31638,N/A,,,16679,185,0
49555,N/A,,,18277,111,1
24695,6.60,21106,,2897,40098,24
30307,7.01,369099,,232,653152,3521
37181,6.08,930,,7714,4188,6
5131,6.00,205,,11836,829,3
6835,5.69,612,,10987,1154,1
30075,5.17,231,,13816,405,1
50685,N/A,,,19329,3388,6
31255,N/A,,,15607,253,0
41714,7.12,289,,8969,2667,5
8133,7.16,2536,,6771,5766,4
1178,6.39,2270,,6900,5502,13
6610,6.93,32202,,2178,67335,139
33927,N/A,,,16050,222,0
49228,6.13,721,,9835,1958,12
43582,N/A,,,19109,26,0
38011,N/A,,,13193,505,0
31704,7.71,164680,,650,284870,306
36511,6.39,551446,,118,967554,3365
1994,6.15,4373,,5158,11349,5
12499,6.67,2335,,7803,4027,0
39184,7.15,7884,,3457,28939,222
1163,6.55,2286,,5056,12054,20
48378,6.32,223,,13803,490,1
8171,7.15,7688,,4189,19017,15
10321,7.05,88303,,1004,184052,1522
35030,N/A,,,17964,105,0
9330,6.66,81323,,1157,161411,276
30250,6.51,8917,,3946,21899,6
4196,6.75,25871,,2335,59640,70
846,8.00,83703,,1249,146958,719
36864,6.85,61662,,1243,148635,251
41447,4.93,148,,15340,292,0
41135,5.85,217,,13347,498,0
31885,6.74,2488,,6461,6501,47
49515,7.05,2493,,4675,14537,107
32879,6.14,2146,,6815,5677,2
15699,7.24,83695,,1123,165564,299
48074,N/A,,,19083,29,0
38023,5.72,126,,14498,338,0
38759,7.35,141720,,616,297439,1913
1750,6.60,6418,,4851,13201,5
44097,6.81,244,,10446,1514,1
22845,N/A,,,17125,159,0
18729,5.92,379,,9562,2049,1
37721,N/A,,,16784,182,0
39535,8.37,491928,,143,859301,19697
36348,N/A,,,16753,180,0
37037,5.75,295,,11139,1096,1
25015,7.72,65456,,1263,144747,232
1170,7.36,9114,,4291,18064,22
37051,5.90,247,,12432,674,0
50115,N/A,,,18352,100,0
48057,N/A,,,19020,30,0
16928,6.71,2481,,6030,7756,10
38299,N/A,,,16680,185,0
2715,6.75,865,,9156,2393,8
22265,7.64,202197,,475,372519,2506
34927,6.65,147,,10212,1609,3
33849,N/A,,,17114,160,0
38795,5.19,136,,15547,259,1
34314,6.47,537,,10439,1452,2
39205,N/A,,,17511,138,0
7768,6.92,15018,,2826,41895,211
48829,6.38,196,,12451,807,0
18743,N/A,,,13869,400,2
10242,N/A,,,16368,202,0
36023,6.44,70982,,858,219513,778
6122,6.66,2522,,6526,6332,26
36506,N/A,,,15849,235,0
15795,5.53,307,,10412,1463,3
29979,3.84,1076,,10083,1690,5
2895,6.19,384,,8216,3432,1
32716,N/A,,,16238,210,0
3578,6.07,1636,,7509,4475,12
49341,N/A,,,16475,223,0
23033,6.69,6351,,4727,14149,46
15743,5.62,232,,12090,758,0
10238,N/A,,,14617,325,0
33446,7.64,4421,,4978,12483,47
33729,7.03,4845,,4623,14976,9
34857,5.59,131,,15746,243,0
4682,6.00,193,,13111,520,0
43494,N/A,,,19268,24,0
32833,6.90,6311,,4670,14578,72
10755,5.87,154,,11818,840,1
42670,7.85,8023,,2020,75530,430
48326,N/A,,,18550,61,0
31143,5.85,13247,,3519,27742,11
17725,6.77,16654,,3423,29392,19
29317,7.07,63548,,1522,112451,74
40707,N/A,,,14429,362,0
7276,6.51,2111,,6808,5694,9
26317,N/A,,,17629,131,1
37212,N/A,,,16985,172,0
11813,7.90,25120,,2521,52078,92
10347,5.45,251,,10934,1177,2
2451,7.68,5626,,4222,18777,223
69,6.33,2536,,5426,9947,12
43774,N/A,,,17940,116,0
32324,6.66,906,,8870,2687,6
31494,5.30,322,,11226,1044,0
48450,6.41,1541,,7927,4264,15
36083,6.55,1271,,7129,5042,2
1639,4.25,107119,,1131,164873,1595
42617,N/A,,,17731,136,0
37000,5.71,574,,10533,1396,0
34693,N/A,,,17220,153,0
10629,7.29,1968,,6797,5710,9
9417,N/A,,,14942,297,0
43235,N/A,,,18975,29,0
30028,N/A,,,13925,391,0
1296,6.47,2744,,6936,5420,1
35849,7.25,814966,,61,1364794,27921
48347,N/A,,,18111,116,0
28981,4.70,10357,,3689,25250,6
24991,6.75,81355,,1132,164481,197
29207,N/A,,,16495,194,0
2396,6.76,3860,,5294,10638,64
45643,6.52,197,,13100,613,1
33535,N/A,,,14951,298,2
33728,7.02,6898,,3954,21781,16
6959,7.08,2106,,7499,4485,1
18815,6.19,135,,13115,519,2
37405,7.13,5610,,4524,15953,102
42946,5.34,934,,9699,1987,1
1539,6.90,1437,,8599,2963,2
1504,6.88,4111,,5826,8444,8
42383,5.92,386,,10259,1573,4
30449,N/A,,,12848,576,0
41011,6.45,236,,13519,480,2
43266,N/A,,,18904,28,0
43386,N/A,,,18847,33,0
40454,7.45,202806,,402,451325,1630
1348,6.56,4183,,5454,9873,11
39103,N/A,,,18401,65,0
38360,7.32,6658,,4083,20130,7
31561,6.45,9701,,4156,19368,18
44516,6.87,11660,,1787,91534,532
39640,6.89,2060,,6974,5388,11
28567,N/A,,,17034,163,0
7367,6.80,21447,,2664,47076,31
32313,7.02,12266,,3241,32913,83
29,7.50,6332,,4197,18999,164
35382,7.97,29852,,2093,71192,225
10203,N/A,,,15314,271,0
50404,N/A,,,5674,16454,81
2824,5.96,385,,11186,1065,3
48784,N/A,,,18458,62,0
34537,8.20,40581,,1670,101128,1376
38866,7.30,7636,,4576,15514,130
21945,N/A,,,15685,248,0
3656,6.96,19212,,2423,56130,208
20587,5.50,255,,12013,779,1
35034,N/A,,,17217,153,1
2500,7.20,4547,,5176,11300,40
42792,N/A,,,18185,95,0
874,7.63,110050,,1033,178427,1648
8491,6.02,2165,,6666,5996,2
43564,N/A,,,18995,27,0
44273,7.06,182,,10605,1352,11
15423,5.78,811,,10692,1300,0
2830,5.91,241,,11742,860,1
5071,6.84,281,,11269,1025,3
31761,4.53,381,,12464,665,1
11825,4.92,258,,11967,793,2
40995,5.14,1334,,7234,4967,4
33500,N/A,,,15198,279,0
3111,7.10,1504,,8271,3357,2
28983,N/A,,,14147,369,0
1132,7.15,86372,,1284,141867,515
5671,7.46,33140,,1858,86182,781
50019,N/A,,,18455,69,0
27997,5.95,279,,10613,1350,1
9829,5.63,158,,10798,1246,2
362,6.24,1417,,8045,3669,1
48438,7.79,1900,,2738,44009,296
1285,5.31,6883,,4700,14370,72
33867,N/A,,,15251,276,0
1,8.76,761028,,42,1562051,69107
30278,5.94,170,,11482,945,0
7395,6.38,572,,10237,1593,6
3513,4.98,339,,11386,983,1
11017,6.13,516,,9810,1870,4
48441,N/A,,,10999,1425,6
38045,4.78,271,,13056,531,0
36056,5.34,107,,15670,248,0
36861,5.96,1667,,7685,4194,4
20155,6.50,1298,,7833,3981,2
9968,6.51,2042,,6680,5982,16
37142,N/A,,,15830,236,0
4282,8.54,118193,,881,214033,4186
40990,N/A,,,18294,111,3
39133,N/A,,,18272,80,0
43664,N/A,,,19162,24,0
39360,N/A,,,14410,344,1
956,6.69,534,,9477,2114,3
40903,N/A,,,17219,163,0
20365,6.14,11456,,3840,23156,38
24985,6.11,208,,12458,667,3
24321,5.49,510,,11734,861,0
2709,6.60,1742,,8231,3412,6
34705,N/A,,,17517,138,0
30326,4.65,187,,13885,398,0
32195,6.17,368,,10399,1472,1
6645,6.21,19456,,2710,45273,42
48932,N/A,,,18503,66,0
2981,4.85,25211,,2610,48824,296
22157,3.71,600,,11199,1057,0
23387,4.97,555,,10387,1484,2
110,7.61,7064,,4341,17621,101
1514,6.94,2879,,6377,6724,5
544,6.77,4897,,5013,12303,42
48585,N/A,,,1951,88057,1051
25891,5.74,194,,12424,674,1
3300,6.00,512,,9704,1940,6
49527,N/A,,,18459,79,0
9581,6.63,15253,,3296,31799,15
3475,6.19,2380,,7142,5032,3
12613,N/A,,,16348,203,0
34257,6.53,4959,,4438,16757,27
7366,6.59,396,,9559,2052,4
2394,6.41,1626,,7547,4409,16
3135,6.13,3105,,5831,8500,19
35843,8.53,81375,,1114,166126,812
24923,N/A,,,16526,192,0
7864,4.97,198,,12113,747,3
3659,6.38,186,,12732,598,3
38629,6.86,516,,10175,1640,3
1998,6.53,4236,,5722,8796,11
1940,5.86,3019,,6316,6866,18
38618,N/A,,,16846,176,0
32981,5.29,30318,,1726,96103,159
32438,5.50,99299,,931,203449,267
238,7.35,24170,,2320,60217,225
37028,N/A,,,16021,225,0
45595,N/A,,,15503,260,1
37259,6.87,65254,,1277,143006,332
312,6.67,560,,9756,1897,4
49939,6.43,238,,11218,1049,12
8777,N/A,,,12617,624,0
41006,7.21,59529,,853,226458,1286
33957,6.29,246,,12069,764,3
16476,5.76,1095,,8538,3024,3
269,7.84,782207,,40,1593885,56409
29907,4.30,362,,12441,670,0
10457,6.59,2796,,5787,8583,16
7876,5.77,302,,11832,831,2
40560,5.68,257,,13387,498,2
28581,N/A,,,16111,218,0
50612,N/A,,,19299,52750,209
39827,N/A,,,17657,140,0
33863,N/A,,,14881,303,0
18313,N/A,,,15536,257,0
30099,N/A,,,15589,254,1
27655,6.93,175397,,637,288024,701
42949,6.72,403,,10660,1470,10
49053,8.15,15437,,2462,54566,628
35022,N/A,,,17130,159,0
35215,N/A,,,14206,363,1
42443,N/A,,,14722,343,0
33236,5.67,262,,13435,461,0
50709,N/A,,,19343,2003,7
35169,N/A,,,18055,99,0
35678,7.76,20438,,2527,51566,127
968,6.89,681,,8291,3332,5
40015,N/A,,,15655,263,0
9091,5.78,898,,8910,2653,1
2729,6.46,2031,,7305,4790,4
3571,6.29,1219,,8167,3511,4
12181,N/A,,,14675,322,1
21467,N/A,,,14679,320,0
35910,N/A,,,17458,141,0
9549,6.64,682,,10045,1713,0
41396,6.72,1332,,7836,4044,20
2081,5.54,511,,10782,1256,0
14539,6.71,4398,,5090,11854,29
38831,5.91,1193,,8161,3548,7
38427,N/A,,,16193,215,0
33310,N/A,,,15432,263,0
29889,N/A,,,16315,205,0
6327,5.93,762,,7903,3876,7
90,7.70,79466,,1259,145216,2216
25839,6.11,24538,,2474,54117,73
1740,5.38,226,,10531,1388,2
38969,N/A,,,16611,190,0
34510,5.60,182,,13280,486,0
36825,6.22,1090,,8314,3303,0
2284,6.54,2184,,7528,4451,17
42111,N/A,,,17953,116,0
604,7.14,3344,,5334,10449,38
16890,7.03,38391,,1587,107218,387
34901,6.86,6882,,4929,12780,89
48310,N/A,,,18425,77,0
1086,7.16,7025,,4093,19941,30
8026,6.34,3471,,6434,6540,2
36679,N/A,,,17417,144,0
8664,5.66,334,,10517,1403,2
3973,N/A,,,15099,284,0
37336,N/A,,,16385,205,0
2140,6.36,1924,,7196,4947,11
7071,4.84,493,,11664,886,0
22649,N/A,,,15798,238,0
48750,N/A,,,18099,119,0
3429,5.33,3388,,5988,7875,4
1632,6.00,1825,,7377,4688,10
42797,5.63,236,,12544,670,0
34600,N/A,,,15573,255,1
37930,5.79,128,,15327,274,0
45534,N/A,,,18756,38,0
50639,N/A,,,19384,45,0
50046,5.71,176,,13776,842,1
42214,N/A,,,18005,114,0
47762,N/A,,,19224,26,0
39710,6.91,116507,,710,263820,1109
24577,N/A,,,13575,439,0
37196,N/A,,,16207,214,0
38162,5.53,2752,,5453,9897,15
43226,N/A,,,18906,30,0
2405,7.54,1418,,8061,3661,24
7108,6.14,1630,,7502,4484,2
2817,7.33,3091,,6278,6956,45
34993,5.33,146,,14922,300,0
12671,6.44,25764,,2774,43083,9
38341,5.88,151,,13377,472,0
966,7.74,34101,,2125,69712,994
32698,7.14,49905,,1719,96780,116
43404,N/A,,,19059,25,0
48415,N/A,,,8032,23287,213
37546,5.73,129,,15476,263,0
43398,N/A,,,17998,115,0
14921,6.57,43950,,1635,103848,207
23135,7.45,3908,,4221,18767,365
40440,N/A,,,17555,147,0
38027,7.55,6825,,4318,17878,9
33528,N/A,,,15914,231,0
50151,N/A,,,19385,41,0
40464,6.32,372,,9421,2199,0
38893,4.83,134,,15684,253,0
37926,6.88,43297,,1551,110560,514
1288,7.28,10563,,3413,29570,158
33149,6.10,429,,9316,2250,4
1349,5.95,3594,,5332,10452,11
31647,4.53,377,,10280,1559,2
4841,5.34,361,,10348,1518,0
49138,6.46,188,,7727,4470,19
3292,7.30,1916,,8056,3665,1
19923,5.56,105,,12666,614,0
30559,4.89,195,,13774,411,1
12725,7.51,3245,,5548,9445,3
19063,N/A,,,15100,286,0
9665,N/A,,,12723,603,0
37510,8.81,719479,,87,1177048,27134
38671,7.69,512396,,106,1030239,6952
7596,6.28,11524,,3464,28696,22
23209,6.76,30246,,1682,100364,307
33152,6.06,336,,9978,1758,3
41667,N/A,,,17472,156,1
28201,N/A,,,14668,321,0
6691,5.99,1314,,8018,3714,2
36524,5.34,12592,,3875,22804,12
9002,6.17,3167,,6173,7327,2
9952,N/A,,,13041,532,2
9858,6.38,318,,11530,931,0
42490,5.45,109,,14126,441,0
464,7.72,47299,,1926,81769,268
31321,5.67,215,,13366,472,1
31971,N/A,,,16689,184,0
38486,6.00,189,,14470,340,0
6628,6.17,2019,,7373,4695,2
5661,4.71,669,,10789,1252,0
38379,N/A,,,15888,235,0
10794,6.86,62776,,1529,112036,65
32999,5.22,113,,13013,538,0
10589,7.45,119373,,930,203894,160
2365,5.58,591,,10002,1743,3
33197,6.68,19124,,2503,53020,98
7581,6.38,1590,,7148,5023,11
49943,5.59,502,,10219,1604,4
37747,4.85,2485,,5858,8337,7
28733,5.99,216,,11280,1024,1
1759,5.59,1657,,8081,3632,3
17151,4.71,253,,13601,438,0
48231,N/A,,,18446,75,0
2066,5.92,482,,10176,1625,2
48680,4.70,2583,,4120,19683,83
8226,5.81,222,,12257,708,1
36021,5.71,154,,10844,1226,0
5529,6.46,5110,,5144,11436,3
37511,6.03,672,,10024,1733,0
23385,7.65,57074,,1502,114278,61
393,7.07,29161,,2265,62747,168
1277,6.62,1774,,7276,4820,6
26295,N/A,,,17270,151,0
2498,7.56,7153,,4688,14463,13
4386,6.01,643,,10082,1688,0
48304,N/A,,,18511,66,0
50640,N/A,,,19395,150,0
36624,4.96,199,,12786,590,0
9796,6.26,197,,12810,584,2
8682,5.37,321,,12639,620,0
10378,7.48,43110,,1830,88216,152
40737,N/A,,,17059,174,0
37814,6.96,2554,,6963,5389,3
2253,7.26,5191,,4597,15202,112
19859,6.87,2392,,6696,5969,16
8304,6.31,235,,11601,907,0
41673,N/A,,,17353,153,0
6,8.22,309641,,236,642486,12890
5873,5.42,823,,10264,1572,2
17731,6.52,4649,,5343,10400,13
13171,7.06,15839,,3204,33504,51
17933,6.57,120,,12124,746,2
40336,7.16,2532,,6760,6095,28
2754,5.85,905,,8710,2840,5
48089,N/A,,,18749,37,0
6305,5.53,1088,,9157,2394,0
32293,4.45,255,,13593,438,0
19897,N/A,,,13883,399,0
23277,7.50,265536,,294,564725,3877
7504,5.41,318,,12742,596,0
1764,7.35,8486,,4456,16513,17
6624,7.57,17968,,2762,43215,55
43677,N/A,,,19253,25,0
15411,6.77,9048,,4014,21076,16
1819,5.23,939,,9051,2497,2
17697,5.32,228,,11594,910,0
7775,6.49,376,,11257,1035,1
41339,5.76,333,,10955,1244,2
30016,7.33,118718,,644,286331,1853
38413,6.10,165,,10179,1639,3
34747,7.06,3764,,5505,9633,43
50204,6.81,6164,,2839,41499,136
41814,N/A,,,9663,1970,7
26135,N/A,,,13934,390,1
39156,N/A,,,18243,83,0
13047,6.43,287,,11367,992,3
31004,N/A,,,17725,124,0
11389,5.52,113,,14435,341,0
1339,6.23,2242,,6410,6613,15
12221,7.17,2192,,7173,4995,7
17247,7.09,141575,,621,295773,638
3951,5.66,452,,10244,1589,4
32298,4.80,333,,12669,614,1
44587,N/A,,,17885,128,0
4106,7.95,66250,,1427,122996,226
21549,N/A,,,14236,360,0
49644,N/A,,,18509,71,0
33824,N/A,,,17758,122,0
5250,6.31,510,,9345,2225,2
2329,6.07,642,,9410,2169,4
3285,6.43,549,,9002,2551,6
20581,5.29,177,,13400,466,1
31581,5.99,661,,8680,2871,4
26307,N/A,,,16880,173,0
9745,7.59,13101,,3539,27471,67
3556,5.59,594,,9965,1770,3
29719,N/A,,,16860,175,0
1230,6.81,9533,,3679,25451,60
1536,7.32,72756,,1150,161782,808
9077,5.71,455,,9771,1896,4
30077,5.22,163,,14780,311,0
1084,5.95,4264,,5572,9366,7
27417,5.73,16269,,3101,35460,80
3998,6.19,943,,8456,3123,10
7048,6.01,555,,10356,1510,4
3743,5.24,1122,,9732,1926,2
9837,6.59,467,,10380,1490,0
5070,6.38,839,,9153,2395,2
30686,6.10,1655,,7672,4205,0
